,Status,Number_of_Properties,Consent,Minor_Variance,Official_Plan_Rezoning,Site_Plan_Application,lat,lon,Council,Average_Income,Secondary_Plan,Business_Improvement_Area,Site_and_Area_Specific_Policy,Zoning_Category
1170,Denied,One Property,0,1,0,0,43.64924,-79.4214609,Toronto and East York Community Council,50694,0,1,0,Commercial Residential
1171,Approved,One Property,1,1,0,0,43.67634206112028,-79.29120102045862,Toronto and East York Community Council,92580,0,0,0,Residential
1172,Approved,One Property,1,1,0,0,43.7934895,-79.2801548,Scarborough Community Council,31825,0,0,0,Residential
1173,Approved,More Than One Property,1,0,0,0,43.6074647625,-79.5463086,Etobicoke York Community Council,47709,0,0,0,Residential
1174,Approved,One Property,0,1,0,0,43.7944789,-79.2351036,Scarborough Community Council,29573,0,0,0,Commercial Residential
1175,Approved,One Property,0,1,0,0,43.7032799,-79.3879008,North York Community Council,85340,1,1,0,Commercial Residential
1176,Denied,One Property,0,1,0,0,43.6753379,-79.4331458,Toronto and East York Community Council,54460,0,0,0,Residential
1177,Denied,One Property,0,1,0,0,43.69874065454545,-79.32120440909091,Toronto and East York Community Council,53315,0,0,0,Residential
1178,Denied,One Property,1,1,0,0,43.703378,-79.28612055,Scarborough Community Council,36232,0,0,0,Residential
1179,Approved,One Property,0,1,0,0,43.70467975,-79.52921115000001,Etobicoke York Community Council,32997,0,0,1,Residential Apartment
1180,Denied,One Property,0,1,0,0,43.67870890198621,-79.36033515296812,Toronto and East York Community Council,70831,0,0,0,Residential
1181,Denied,One Property,0,1,0,0,43.68583663333333,-79.438001,Toronto and East York Community Council,39803,0,1,0,Commercial Residential
1182,Denied,More Than One Property,0,0,1,0,43.77068975,-79.4129363118883,North York Community Council,45326,1,1,0,Commercial Residential
1183,Denied,One Property,0,1,0,0,43.73717566640047,-79.20850747258137,Scarborough Community Council,32913,0,0,0,Residential
1184,Approved,One Property,1,0,0,0,43.69559566666667,-79.40502433333333,Toronto and East York Community Council,204521,0,0,0,Residential
1185,Approved,One Property,0,1,0,0,43.69206614705882,-79.32103718235294,Toronto and East York Community Council,51846,0,0,0,Residential
1186,Approved,One Property,0,1,0,0,43.78551662857143,-79.44012076428571,North York Community Council,34904,0,0,0,Residential
1187,Approved,One Property,1,1,1,0,43.65598005,-79.43572789418421,Toronto and East York Community Council,40588,0,0,0,Commercial Residential
1188,Denied,One Property,0,1,0,0,43.6808156923077,-79.4444032076923,Toronto and East York Community Council,41717,0,0,0,Residential
1189,Approved,One Property,0,1,0,0,43.6704522,-79.2883138,Toronto and East York Community Council,92580,0,0,0,Residential
1190,Approved,One Property,0,1,0,0,43.76690877363654,-79.30494009168842,Scarborough Community Council,35047,0,0,0,Residential
1191,Approved,One Property,0,1,0,0,43.6599786,-79.530287,Etobicoke York Community Council,99055,0,0,0,Residential
1192,Approved,One Property,1,0,0,0,43.76258745031591,-79.27177609745739,Scarborough Community Council,31692,0,0,0,Employment Industrial
1193,Approved,One Property,1,1,0,0,43.75865588064516,-79.41270019354839,North York Community Council,72371,0,0,0,Residential
1194,Denied,One Property,0,1,0,0,43.71597404231385,-79.41173134877505,North York Community Council,169203,0,0,0,Residential
1195,Approved,More Than One Property,0,1,0,0,43.6861429125,-79.2906224875,Toronto and East York Community Council,54324,0,0,0,Residential
1196,Approved,One Property,1,1,0,0,43.7159027,-79.2634563,Scarborough Community Council,36232,0,0,0,Residential
1197,Denied,One Property,0,1,0,0,43.69332205000001,-79.39641355250797,Toronto and East York Community Council,114174,1,0,0,Residential
1198,Approved,One Property,0,1,0,0,43.67820332941177,-79.38774952352941,Toronto and East York Community Council,207903,0,0,0,Residential
1199,Approved,One Property,1,1,0,0,43.6567607,-79.4579895,Toronto and East York Community Council,57465,0,0,0,Residential
1201,Approved,More Than One Property,1,0,0,0,43.66005023513513,-79.43105873243243,Toronto and East York Community Council,40588,0,0,0,Residential
1202,Approved,One Property,1,0,0,0,43.7058792,-79.2926209,Scarborough Community Council,36232,0,0,0,Residential
1203,Approved,One Property,1,0,0,0,43.71263226,-79.39116698,North York Community Council,85340,1,0,0,Residential
1204,Approved,One Property,0,1,0,0,43.7023055,-79.30149,Toronto and East York Community Council,43907,0,0,0,Residential
1205,Approved,More Than One Property,1,0,0,0,43.6738169,-79.4625568,Toronto and East York Community Council,33528,0,1,0,Commercial Residential
1206,Approved,More Than One Property,1,0,0,0,43.7345345,-79.447206,North York Community Council,51181,0,0,0,Employment Industrial
1207,Denied,More Than One Property,0,0,1,0,43.6878068,-79.35478534285714,Toronto and East York Community Council,44557,0,0,0,Residential Apartment
1209,Denied,One Property,1,1,0,0,43.7572017625,-79.41416756875,North York Community Council,72371,0,0,0,Residential
1210,Approved,More Than One Property,1,0,0,0,43.6724303173913,-79.30748862173913,Toronto and East York Community Council,92580,0,0,0,Residential
1211,Denied,One Property,1,1,0,0,43.7700326,-79.4292043,North York Community Council,44576,0,0,0,Residential
1212,Denied,One Property,1,0,0,0,43.7837278,-79.2812814,Scarborough Community Council,31825,1,0,0,Residential
1213,Approved,One Property,1,0,0,1,43.7343307,-79.4472965,North York Community Council,51181,0,0,0,Residential Apartment
1214,Approved,More Than One Property,1,0,0,0,43.72994377333333,-79.23929482,Scarborough Community Council,44718,0,0,0,Residential
1215,Approved,One Property,1,0,0,0,43.6942906,-79.415261,Toronto and East York Community Council,204521,0,0,0,Residential
1216,Approved,One Property,1,0,0,0,43.69425209965135,-79.4154405144681,Toronto and East York Community Council,204521,0,0,0,Residential
1217,Denied,More Than One Property,1,0,0,0,43.66671658,-79.31691936,Toronto and East York Community Council,46206,0,0,1,Commercial Residential
1218,Approved,One Property,1,1,0,0,43.6984833,-79.3946933,Toronto and East York Community Council,57039,1,0,0,Residential
1219,Approved,One Property,1,0,0,0,43.69369356666667,-79.28265176666666,Scarborough Community Council,26793,0,0,0,Residential
1220,Approved,One Property,1,0,0,0,43.68810226993262,-79.41089510537796,Toronto and East York Community Council,165047,0,0,0,Residential
1221,Denied,One Property,0,0,1,0,43.7254816,-79.29725,Scarborough Community Council,36232,0,0,1,Employment Industrial
1221,Denied,One Property,0,0,1,0,43.7254816,-79.29725,Scarborough Community Council,36232,0,0,1,Employment Industrial
1222,Denied,One Property,0,1,0,0,43.69926767586207,-79.4447716,North York Community Council,34768,0,0,0,Residential
1223,Approved,One Property,1,0,0,0,43.66967421,-79.29398783,Toronto and East York Community Council,92580,0,0,0,Residential
1224,Approved,One Property,1,0,0,1,43.674106,-79.372973,Toronto and East York Community Council,207903,0,0,0,Residential
1225,Denied,One Property,0,1,0,0,43.68111178181818,-79.31040005454545,Toronto and East York Community Council,54324,0,0,0,Commercial Residential
1226,Approved,One Property,1,0,0,0,43.7273716,-79.38322,North York Community Council,308010,0,0,0,Residential
1227,Approved,One Property,0,0,1,0,43.6886475,-79.4300779,Toronto and East York Community Council,65274,0,0,0,Residential
1228,Approved,One Property,1,0,0,0,43.71119315,-79.56711688844206,Etobicoke York Community Council,31771,0,0,0,Employment Industrial
1229,Approved,More Than One Property,0,0,0,1,43.7235199,-79.3194866,North York Community Council,35786,0,0,0,Employment Industrial
1230,Approved,One Property,0,1,0,0,43.65627601860465,-79.42317890697674,Toronto and East York Community Council,58071,0,0,0,Residential
1231,Approved,One Property,1,1,0,0,43.634695,-79.50646169966444,Etobicoke York Community Council,64140,0,0,0,Residential
1232,Denied,One Property,1,1,0,0,43.6947265,-79.40188442857142,Toronto and East York Community Council,114174,1,0,0,Residential
1233,Approved,One Property,1,1,0,0,43.78274420851464,-79.17582685482462,Scarborough Community Council,40972,1,0,0,Residential
1234,Approved,One Property,1,0,0,0,43.6560931,-79.41271795,Toronto and East York Community Council,58071,0,0,0,Residential
1235,Approved,One Property,0,1,0,0,43.7484681,-79.3560312,North York Community Council,67757,1,0,0,Residential
1236,Denied,One Property,0,1,0,0,43.67206768325908,-79.46721870349145,Etobicoke York Community Council,49709,0,0,0,Employment Industrial
1237,Denied,More Than One Property,0,0,1,0,43.787156155,-79.38310904,North York Community Council,47246,0,0,0,Residential
1238,Denied,One Property,1,1,0,0,43.73253895,-79.2353577,Scarborough Community Council,44718,0,0,0,Residential
1239,Denied,One Property,0,1,0,0,43.76002224545454,-79.2684404,Scarborough Community Council,31692,0,0,0,Employment Industrial
1240,Denied,One Property,0,1,0,0,43.71429646923077,-79.40014899230769,North York Community Council,169203,0,1,1,Commercial Residential
1241,Approved,One Property,1,0,0,0,43.70391570830332,-79.29042941157891,Scarborough Community Council,36232,0,0,0,Residential
1242,Denied,One Property,0,1,0,0,43.74957022701688,-79.28547643187268,Scarborough Community Council,31692,0,0,0,Residential
1243,Approved,One Property,0,1,0,0,43.7373905,-79.4293906,North York Community Council,123077,0,0,0,Residential
1244,Approved,One Property,0,1,0,0,43.68742612727273,-79.33146168181818,Toronto and East York Community Council,51846,0,0,0,Residential
1245,Denied,One Property,0,1,0,0,43.65042881996805,-79.41748707168426,Toronto and East York Community Council,50694,0,0,0,Residential
1246,Approved,One Property,0,1,0,0,43.7299179,-79.3080533,North York Community Council,35786,0,0,0,Residential
1247,Denied,More Than One Property,0,0,1,0,43.7023987,-79.4189212,North York Community Council,85099,0,0,0,Residential
1248,Denied,One Property,0,0,1,0,43.773427,-79.4432461,North York Community Council,32724,0,0,0,Commercial Residential
1249,Approved,One Property,0,1,0,0,43.64982322500001,-79.43254535,Toronto and East York Community Council,45737,0,1,0,Commercial Residential
1250,Approved,One Property,1,0,0,0,43.7303837,-79.43166099999999,North York Community Council,123077,0,0,1,Residential
1251,Denied,One Property,0,1,0,0,43.66813378333333,-79.2956018,Toronto and East York Community Council,92580,0,0,0,Residential
1252,Approved,More Than One Property,1,0,0,0,43.7135641,-79.378445,North York Community Council,308010,0,0,0,Residential
1253,Denied,One Property,0,0,1,0,43.76451382715909,-79.49667476472655,Etobicoke York Community Council,29958,0,0,0,Residential Apartment
1254,Approved,More Than One Property,1,0,0,0,43.667752944,-79.437151056,Toronto and East York Community Council,39740,0,0,0,Residential
1255,Approved,One Property,1,1,0,0,43.60928170833333,-79.53135225,Etobicoke York Community Council,47709,0,0,0,Residential
1256,Denied,One Property,0,1,0,0,43.68907444202517,-79.37536017667465,Toronto and East York Community Council,207903,1,0,0,Residential
1257,Denied,One Property,1,1,0,0,43.71807943,-79.42032298000001,North York Community Council,123077,0,0,0,Residential
1258,Approved,One Property,0,1,0,0,43.71714947894737,-79.41852585789474,North York Community Council,169203,0,0,0,Residential
1259,Approved,One Property,1,0,0,0,43.69762256666667,-79.27943648888889,Scarborough Community Council,26793,0,0,0,Residential
1260,Approved,One Property,1,0,0,0,43.6770749,-79.2857677,Toronto and East York Community Council,92580,0,0,0,Residential
1261,Denied,One Property,0,1,0,0,43.5896960125,-79.5417319625,Etobicoke York Community Council,47384,0,0,0,Residential
1262,Denied,One Property,0,1,0,0,43.589670625,-79.541838825,Etobicoke York Community Council,47384,0,0,0,Residential
1264,Approved,More Than One Property,1,0,0,0,43.6484855,-79.52580497996446,Etobicoke York Community Council,52787,1,0,0,Commercial Residential
1265,Denied,One Property,1,1,0,0,43.7571557375,-79.41437468125,North York Community Council,72371,0,0,0,Residential
1266,Approved,One Property,1,1,0,0,43.70570904562233,-79.29711064730955,Toronto and East York Community Council,43907,0,0,0,Residential
1267,Approved,One Property,1,0,0,0,43.7647732,-79.2856569,Scarborough Community Council,31692,0,0,0,Residential
1268,Denied,One Property,0,0,1,0,43.7249692,-79.3274465,North York Community Council,67757,0,0,0,Residential Apartment
1269,Approved,More Than One Property,1,0,0,0,43.67859047058823,-79.30964279411765,Toronto and East York Community Council,54324,0,0,0,Residential
1270,Approved,One Property,1,1,0,0,43.6816961,-79.2839139,Scarborough Community Council,54360,0,0,0,Residential
1271,Approved,More Than One Property,1,0,0,0,43.8351224943662,-79.25696725774647,Scarborough Community Council,28085,0,0,0,Employment Industrial
1272,Denied,More Than One Property,0,0,1,0,43.6722703,-79.3870789,Toronto and East York Community Council,207903,0,1,1,Commercial Residential
1272,Denied,More Than One Property,0,0,1,0,43.6722703,-79.3870789,Toronto and East York Community Council,207903,0,1,1,Commercial Residential
1273,Denied,More Than One Property,0,0,1,0,43.76815804334852,-79.38892895031236,North York Community Council,45326,1,0,0,Residential
1274,Approved,One Property,1,0,0,0,43.7002105,-79.45507549999999,North York Community Council,34768,0,0,0,Employment Industrial
1275,Approved,One Property,1,0,0,0,43.7567758,-79.3856729,North York Community Council,100516,0,0,0,Residential
1276,Approved,One Property,1,0,0,0,43.756290525,-79.385637225,North York Community Council,100516,0,0,0,Residential
1277,Approved,One Property,1,0,0,0,43.756721,-79.3857238,North York Community Council,100516,0,0,0,Residential
1278,Approved,One Property,1,0,0,0,43.6990827,-79.5136865,Etobicoke York Community Council,32997,0,1,1,Commercial Residential
1279,Denied,One Property,0,0,1,0,43.7291948,-79.284303,Scarborough Community Council,35047,0,0,1,Employment Industrial
1280,Approved,One Property,1,1,0,0,43.7783957,-79.1575005,Scarborough Community Council,54045,0,0,0,Residential
1281,Denied,More Than One Property,0,0,1,0,43.6587289,-79.3821454,Toronto and East York Community Council,56526,0,1,1,Commercial Residential
1282,Approved,More Than One Property,1,0,1,0,43.6641993690018,-79.36916668554746,Toronto and East York Community Council,63012,0,1,0,Commercial Residential
1283,Denied,One Property,0,1,0,0,43.6866902,-79.411756,Toronto and East York Community Council,165047,0,0,0,Residential
1284,Denied,More Than One Property,0,0,1,0,43.6467517,-79.3768955,Toronto and East York Community Council,70600,0,1,0,Commercial Residential
1285,Denied,One Property,0,1,0,0,43.739858,-79.415189,North York Community Council,123077,0,0,0,Residential
1286,Denied,One Property,1,1,0,0,43.7327139,-79.2354302,Scarborough Community Council,44718,0,0,0,Residential
1287,Denied,One Property,0,1,0,0,43.6742068,-79.3357914,Toronto and East York Community Council,48511,0,0,0,Residential
1288,Denied,One Property,0,1,0,0,43.64429075,-79.51407132029479,Etobicoke York Community Council,64140,0,0,0,Residential
1289,Approved,One Property,1,1,0,0,43.6007282,-79.5499648,Etobicoke York Community Council,47709,0,0,0,Residential
1290,Approved,One Property,0,1,0,0,43.6344383,-79.4272377,Toronto and East York Community Council,35207,0,0,0,Residential
1291,Approved,One Property,1,0,0,0,43.65488962588346,-79.48433140388308,Toronto and East York Community Council,71888,0,0,0,Residential
1292,Approved,One Property,0,1,0,0,43.7112992,-79.3054202,Toronto and East York Community Council,43907,0,0,0,Residential
1294,Approved,One Property,0,1,0,0,43.6536673,-79.56432998422784,Etobicoke York Community Council,52787,0,0,0,Residential Apartment
1295,Denied,One Property,0,1,0,0,43.68345406,-79.40528618,Toronto and East York Community Council,165047,0,0,0,Residential
1296,Approved,One Property,0,1,0,0,43.6637724,-79.3643769,Toronto and East York Community Council,63012,0,0,0,Residential
1297,Approved,One Property,1,1,0,0,43.654592,-79.524019828125,Etobicoke York Community Council,101551,0,0,0,Residential
1298,Denied,One Property,0,1,0,0,43.69277697937466,-79.29001797630478,Toronto and East York Community Council,30430,0,0,0,Residential
1299,Approved,One Property,0,1,0,0,43.76713475454546,-79.25830568181819,Scarborough Community Council,33256,0,0,0,Residential
1300,Approved,One Property,1,1,0,0,43.7079924,-79.2924351,Scarborough Community Council,36232,0,0,0,Residential
1301,Denied,More Than One Property,0,0,1,1,43.70989899177425,-79.37691071972705,North York Community Council,85340,1,0,0,Residential
1302,Approved,More Than One Property,1,0,0,0,43.66273051538462,-79.41269312307692,Toronto and East York Community Council,58071,0,0,0,Residential
1303,Denied,One Property,0,1,0,0,43.77796875043722,-79.37527388643862,North York Community Council,52035,0,0,0,Residential
1304,Approved,One Property,1,0,1,0,43.7062049,-79.389525,Toronto and East York Community Council,57039,1,1,0,Commercial Residential
1305,Denied,One Property,0,1,0,0,43.66456225,-79.48306135,Toronto and East York Community Council,71888,0,0,0,Residential
1306,Approved,One Property,1,0,0,0,43.70340154126433,-79.29266861079233,Scarborough Community Council,36232,0,0,0,Residential
1309,Denied,One Property,0,1,0,0,43.72843997479978,-79.53568294087505,Etobicoke York Community Council,39003,0,1,0,Residential
1310,Approved,More Than One Property,1,0,0,0,43.7004601,-79.270587475,Scarborough Community Council,26793,0,0,0,Employment Industrial
1312,Approved,One Property,1,1,0,0,43.6980812,-79.27050416666667,Scarborough Community Council,26793,0,0,0,Residential
1313,Denied,One Property,0,1,0,0,43.78384055,-79.3379684,North York Community Council,36346,0,0,0,Residential
1314,Denied,One Property,0,1,0,0,43.64962832012891,-79.45674633370281,Toronto and East York Community Council,71204,0,0,0,Residential
1315,Approved,One Property,1,1,0,0,43.645433975,-79.4754402,Toronto and East York Community Council,71204,1,0,0,Residential
1316,Approved,One Property,1,0,0,0,43.6825133,-79.4782596,Etobicoke York Community Council,34059,0,0,0,Commercial Residential
1317,Denied,One Property,0,1,0,0,43.7283659,-79.43056398571429,North York Community Council,123077,0,0,0,Residential
1318,Denied,One Property,0,1,0,0,43.67204292993505,-79.29977768747594,Toronto and East York Community Council,92580,0,0,0,Residential
1319,Approved,One Property,1,0,0,0,43.70861244285715,-79.29903642857143,Toronto and East York Community Council,43907,0,0,0,Residential
1320,Denied,One Property,0,1,0,0,43.66177915263158,-79.46009503157894,Toronto and East York Community Council,57465,0,0,0,Residential
1321,Approved,One Property,0,1,0,0,43.7305229,-79.2195612,Scarborough Community Council,32913,0,0,0,Residential
1322,Approved,One Property,0,1,0,0,43.66846,-79.581551,Etobicoke York Community Council,47002,0,0,1,Residential
1323,Approved,One Property,0,1,0,0,43.6880698,-79.3262138,Toronto and East York Community Council,51846,0,0,0,Residential
1324,Denied,One Property,0,1,0,0,43.66071125,-79.33458887045454,Toronto and East York Community Council,53803,0,0,0,Residential
1325,Denied,One Property,0,1,0,0,43.6934255,-79.44480459785353,Toronto and East York Community Council,39803,0,0,0,Residential
1326,Denied,One Property,0,1,0,0,43.6817847,-79.2800595,Scarborough Community Council,54360,0,0,1,Commercial Residential
1327,Denied,One Property,0,1,0,0,43.7185383,-79.4065798,North York Community Council,169203,0,0,0,Residential
1328,Denied,One Property,0,1,0,0,43.71196770508475,-79.40293977966101,North York Community Council,89330,1,0,0,Residential
1329,Denied,One Property,0,1,0,0,43.6997857,-79.4171715,Toronto and East York Community Council,204521,0,0,0,Residential
1330,Approved,One Property,1,0,0,0,43.7072358,-79.362007,North York Community Council,28875,0,0,0,Employment Industrial
1331,Denied,One Property,0,1,0,0,43.6813879,-79.4046568,Toronto and East York Community Council,165047,0,0,0,Residential
1332,Approved,One Property,1,0,0,0,43.66231964285714,-79.33811392857143,Toronto and East York Community Council,53803,0,0,0,Residential
1333,Approved,More Than One Property,1,1,0,0,43.65698046027435,-79.4563758510417,Toronto and East York Community Council,57465,0,0,0,Residential
1334,Approved,One Property,1,0,0,0,43.7313961,-79.4323158,North York Community Council,123077,0,0,1,Residential Apartment
1335,Approved,One Property,1,1,0,0,43.76330511341133,-79.17335667521132,Scarborough Community Council,33323,0,0,0,Residential
1336,Approved,One Property,1,0,0,0,43.658056,-79.385443,Toronto and East York Community Council,56526,0,0,0,Commercial Residential
1337,Denied,One Property,1,0,0,0,43.6451210627451,-79.40744204705882,Toronto and East York Community Council,70623,1,0,0,Residential
1338,Denied,One Property,0,1,0,0,43.79030789492296,-79.1781637248123,Scarborough Community Council,40972,1,0,0,Residential
1339,Denied,One Property,0,1,0,0,43.6588171,-79.4882035,Toronto and East York Community Council,71888,0,1,0,Residential
1340,Approved,One Property,1,0,0,0,43.59402606666667,-79.5458318,Etobicoke York Community Council,47709,0,0,0,Residential
1341,Denied,One Property,0,1,0,0,43.7268057,-79.423462,North York Community Council,123077,0,0,0,Residential
1342,Approved,One Property,0,1,0,0,43.67948467692307,-79.29050986153847,Toronto and East York Community Council,92580,0,0,0,Residential
1343,Denied,One Property,0,1,0,0,43.6802325,-79.4064387,Toronto and East York Community Council,165047,0,0,0,Residential
1345,Approved,One Property,1,1,0,0,43.70736093793104,-79.45079878275862,North York Community Council,38527,0,0,0,Residential
1346,Approved,One Property,1,1,0,0,43.70731472413793,-79.45100973448275,North York Community Council,38527,0,0,0,Residential
1347,Denied,One Property,0,1,0,0,43.64709558650046,-79.48746338707942,Toronto and East York Community Council,71204,1,0,0,Residential
1348,Denied,One Property,0,1,0,0,43.69493035305258,-79.40942713541091,Toronto and East York Community Council,204521,0,0,0,Residential
1349,Approved,One Property,0,1,0,0,43.6569629,-79.4244954,Toronto and East York Community Council,58071,0,0,0,Residential
1350,Denied,One Property,1,1,0,0,43.76245127727272,-79.4180489,North York Community Council,72371,0,0,0,Residential
1351,Denied,One Property,0,1,0,0,43.72820092307692,-79.4219518,North York Community Council,123077,0,0,0,Residential
1352,Denied,One Property,1,1,0,0,43.65666284252505,-79.45677348964624,Toronto and East York Community Council,57465,0,0,0,Residential
1353,Approved,One Property,1,1,0,0,43.7785622,-79.4060777,North York Community Council,45326,0,0,0,Residential
1354,Approved,One Property,1,1,0,0,43.7098689,-79.4272722,North York Community Council,123077,0,0,0,Residential
1355,Approved,One Property,1,0,0,0,43.681260584,-79.392623276,Toronto and East York Community Council,114174,1,0,0,Commercial Residential
1356,Denied,More Than One Property,0,1,0,0,43.71103895,-79.45946292479749,North York Community Council,38527,0,0,0,Residential
1357,Approved,More Than One Property,1,1,0,0,43.79530833636364,-79.40123064545455,North York Community Council,45212,0,0,0,Residential
1358,Approved,One Property,1,1,0,0,43.69078197410347,-79.43800260502367,Toronto and East York Community Council,39803,0,0,0,Residential
1359,Denied,One Property,0,1,0,0,43.71261256666666,-79.4043541920635,North York Community Council,89330,1,0,0,Residential
1360,Approved,One Property,1,1,0,0,43.6091363,-79.5329539,Etobicoke York Community Council,47709,0,0,0,Residential
1361,Approved,More Than One Property,1,0,0,0,43.8051144,-79.2219916,Scarborough Community Council,29573,0,0,0,Residential Apartment
1362,Denied,One Property,0,1,0,0,43.68587083333333,-79.3826762,Toronto and East York Community Council,207903,1,0,0,Residential
1363,Denied,One Property,0,1,0,0,43.73076162352941,-79.4006730117647,North York Community Council,111730,0,0,0,Residential
1364,Approved,One Property,1,1,0,0,43.706935248,-79.260346256,Scarborough Community Council,54360,0,0,0,Residential
1365,Approved,One Property,0,1,0,0,43.6917987,-79.4106708,Toronto and East York Community Council,204521,0,0,0,Residential
1366,Approved,More Than One Property,1,0,0,0,43.6505258,-79.4784102,Toronto and East York Community Council,71204,0,1,0,Commercial Residential
1367,Denied,One Property,0,1,0,0,43.7046059987041,-79.36160506416546,North York Community Council,125564,0,0,0,Commercial Residential
1368,Approved,One Property,0,1,0,0,43.7562431,-79.2312584,Scarborough Community Council,30878,0,0,0,Residential
1369,Approved,One Property,0,1,0,0,43.7231501,-79.4413865,North York Community Council,48134,1,0,0,Residential
1371,Denied,One Property,0,1,0,0,43.6617191,-79.3292863,Toronto and East York Community Council,46206,0,0,0,Employment Industrial
1372,Denied,More Than One Property,0,0,1,0,43.7306765,-79.28008413206214,Scarborough Community Council,35047,0,0,1,Employment Industrial
1373,Approved,One Property,1,1,0,0,43.7952595,-79.401452,North York Community Council,45212,0,0,0,Residential
1374,Denied,One Property,0,1,0,0,43.65193106666667,-79.40323653333334,Toronto and East York Community Council,37422,0,0,0,Commercial Residential
1375,Approved,One Property,0,1,0,0,43.7805195,-79.2471812,Scarborough Community Council,30878,1,0,0,Commercial Residential
1376,Approved,One Property,1,0,0,0,43.642399,-79.404992,Toronto and East York Community Council,70623,1,0,0,Residential
1377,Approved,One Property,0,1,0,0,43.74083054771164,-79.29740605753065,Scarborough Community Council,35047,0,0,0,Residential
1378,Approved,One Property,0,1,0,0,43.67977389537221,-79.31583639584989,Toronto and East York Community Council,55199,0,0,0,Residential
1379,Approved,One Property,1,0,0,0,43.59067924999999,-79.52959361206896,Etobicoke York Community Council,47384,0,0,0,Residential
1380,Approved,One Property,0,0,0,1,43.7747062,-79.44006918998491,North York Community Council,34904,0,0,0,Residential
1381,Approved,One Property,0,1,0,0,43.69271058421052,-79.27092159473685,Scarborough Community Council,54360,0,0,0,Residential
1382,Approved,One Property,0,1,0,0,43.68458711111111,-79.33656881851851,Toronto and East York Community Council,51846,0,0,0,Residential
1383,Approved,One Property,0,1,0,0,43.6718462,-79.2959077,Toronto and East York Community Council,92580,0,0,0,Residential
1384,Approved,One Property,0,1,0,0,43.6669218,-79.44418,Toronto and East York Community Council,39740,0,0,0,Residential
1385,Approved,One Property,0,1,0,0,43.71420171176471,-79.40576008235294,North York Community Council,169203,0,0,0,Residential
1386,Approved,One Property,0,1,0,0,43.6802418,-79.3990319,Toronto and East York Community Council,165047,0,0,0,Residential
1387,Approved,One Property,0,1,0,0,43.67045461384981,-79.32026171189109,Toronto and East York Community Council,46206,0,0,0,Residential
1388,Approved,More Than One Property,1,1,0,0,43.7539677,-79.4402479,North York Community Council,51181,0,0,0,Residential
1389,Approved,One Property,0,1,0,0,43.70451196,-79.38621268,North York Community Council,85340,1,0,0,Residential
1390,Approved,One Property,0,1,0,0,43.74117963955295,-79.34540886036115,North York Community Council,67757,1,0,0,Residential
1391,Approved,One Property,1,0,0,0,43.6669335,-79.4032031,Toronto and East York Community Council,112766,0,1,1,Commercial Residential
1392,Approved,One Property,1,1,0,0,43.60355871538462,-79.53984590769231,Etobicoke York Community Council,47709,0,0,0,Residential
1393,Approved,One Property,0,1,0,0,43.68831675754076,-79.34234887899808,Toronto and East York Community Council,51846,0,0,0,Residential
1394,Approved,One Property,1,1,0,0,43.6989263,-79.5564186,Etobicoke York Community Council,36674,0,0,1,Residential
1395,Approved,One Property,0,1,0,0,43.6945074,-79.3084526,Toronto and East York Community Council,47710,0,0,0,Residential
1396,Approved,One Property,0,1,0,0,43.64034095,-79.432437275,Toronto and East York Community Council,35207,0,0,0,Residential
1397,Approved,One Property,0,1,0,0,43.66762026666667,-79.32000062,Toronto and East York Community Council,46206,0,0,0,Residential
1398,Approved,One Property,0,1,0,0,43.66253439459005,-79.44034943087267,Toronto and East York Community Council,39740,0,0,0,Residential
1399,Approved,More Than One Property,1,0,0,0,43.6707534,-79.39578619999999,Toronto and East York Community Council,112766,0,1,0,Commercial Residential
1400,Approved,One Property,0,1,0,0,43.67658174144765,-79.29598786835145,Toronto and East York Community Council,92580,0,0,0,Residential
1401,Approved,One Property,0,1,0,0,43.6969466,-79.279154,Scarborough Community Council,26793,0,0,0,Residential
1402,Denied,One Property,0,0,1,1,43.7073834,-79.3626552,North York Community Council,125564,0,0,0,Commercial Residential
1403,Denied,One Property,0,1,0,0,43.75397269330212,-79.17799336761684,Scarborough Community Council,53203,0,0,0,Residential
1404,Denied,One Property,1,1,0,0,43.79066181333333,-79.14837485333334,Scarborough Community Council,54045,0,0,0,Residential
1405,Approved,One Property,0,1,0,0,43.70319463798247,-79.51698541115726,Etobicoke York Community Council,32997,0,0,1,Residential
1406,Approved,One Property,0,1,0,0,43.65439221428571,-79.48554691428572,Toronto and East York Community Council,71888,0,0,0,Residential
1407,Approved,One Property,0,1,0,0,43.7348294,-79.4114991,North York Community Council,123077,0,0,0,Residential
1408,Approved,One Property,0,1,0,0,43.7136837,-79.4066987,North York Community Council,169203,0,0,0,Residential
1409,Approved,One Property,0,1,0,0,43.76870354,-79.43435656,North York Community Council,44576,0,0,0,Residential
1410,Approved,One Property,0,1,0,0,43.68912487736541,-79.44976699423125,Toronto and East York Community Council,35112,0,0,0,Residential
1411,Approved,More Than One Property,1,0,1,0,43.66740135000001,-79.40192079164237,Toronto and East York Community Council,112766,0,0,1,Commercial Residential
1412,Approved,One Property,1,0,0,0,43.77140339320147,-79.40680937418666,North York Community Council,45326,0,0,0,Residential
1413,Approved,One Property,0,0,0,1,43.7463965,-79.28512863178398,Scarborough Community Council,35047,0,0,0,Commercial Residential
1414,Approved,One Property,0,0,1,0,43.6836203,-79.4182823,Toronto and East York Community Council,204521,0,1,1,Commercial Residential
